ID_Pedido,ID_Cliente,Nombre_Cliente,Email_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,Fecha_Pedido,Ciudad_Envio,Pais_Envio
2616,68718,Patricia Reyes,sierraenrique@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,1097.53,2024-12-14,Bogotá,Colombia
1196,51576,Luz Gómez,carlos03@example.net,PROD-001,Laptop Pro,Tecnología,8,712.72,2025-08-09,Medellín,Colombia
3349,,Erika Sepúlveda Bautista,rojasesmeralda@example.org,PROD-005,Silla de Oficina,Mobiliario,4,1423.14,2024-01-31,Cali,Colombia
1180,90974,Felipe Ávila,rafael25@example.com,PROD-005,Silla de Oficina,Mobiliario, 6 ,1417.37,2025-05-13,Bogotá,Colombia
1028,74881,Campo Meneses Garzón,manuelmunoz@example.com,PROD-002,Mouse Inalámbrico,Accesorios,6,574.12,2025-03-24,Medellín,Colombia
3056,31461,Luz Tania Serna Gaviria,cruzdaniel@example.org,PROD-002,Mouse Inalámbrico,Accesorios,5,"67,77",2025-07-12,Bogotá,Colombia
2542,94802,Carolina Laura Gómez Cuesta,gomezyolanda@example.com,PROD-006,Libreta Inteligente,Oficina,6,830.58,2023-10-25,Barranquilla,Colombia
2861,21392,Rosa María Morales,javier25@example.net,PROD-001,Laptop Pro,Tecnología,7,$ 896.0,2025-04-02,Bogotá,Colombia
1162,97565,Fredy Salazar Arroyo,antoniorenteria@example.net,PROD-005,Silla de Oficina,Mobiliario,9,1439.19,2024-04-20,cartagena,Colombia
1866,38960,Dolores Becerra Palacio,phenao@example.com,PROD-006,Libreta Inteligente,Oficina,1,1045.43,20/08/2024,Medellín,Colombia
3412,14812,Margarita Cifuentes García,gonzalezrafael@example.net,PROD-006,Libreta Inteligente,Oficina,9,824.03,2025-01-26,Medellín,Colombia
2272, 35585 ,Jhon Flórez Agudelo,castroalexandra@example.com,PROD-003,Teclado Mecánico,Accesorios,3,"814,15",2025-04-09,Bogotá,Colombia
2702,,José Medina Rodríguez,esperanza76@example.net,PROD-002,Mouse Inalámbrico,Accesorios,8,1306.27,2024-09-24,Cartagena,Colombia
3070,55670,Janeth Gloria Villamizar Gómez,blancorodrigo@example.net,PROD-001,Laptop Pro,Tecnología,2,1213.59,2024-04-11,Cali,Colombia
1121,,Alonso Gómez,arodriguez@example.org,PROD-005,  Silla de Oficina ,Mobiliario,8,1481.16,2025-06-20,MEDELLÍN,Colombia
2231,70210,Andrés Carrillo,xariza@example.net,PROD-005,Silla de Oficina,Mobiliario,8,1382.8,2024-12-31,Cali,Colombia
1132,72091,Adriana Bermúdez Rojas,soniahernandez@example.net,PROD-004,Monitor 4K,Tecnología,3,637.68,2024-06-26,Barranquilla,Colombia
3205,55403,José Rueda Perdomo,torresjhon@example.com,PROD-001,Laptop Pro,Tecnología,9,689.23,2024-03-25,Cartagena,Colombia
3014,86960,Mario David Pérez Sarmiento,jesus25@example.org,PROD-004,Monitor 4K,Tecnología, 1 ,1359.17,2025-04-12,Medellín,Colombia
2014,33512,Luis Antonio Correa,yolanda25@example.org,PROD-003,Teclado Mecánico,Accesorios,5,1085.39,2024-09-10,Cartagena,Colombia
3499,24246,MarÃ­a Rico,upatino@example.com,PROD-002,Mouse Inalámbrico,Accesorios,7,851.36,2025-09-20,Cartagena,Colombia
2264,35198,Tatiana Granados,ecastaneda@example.org,PROD-004,Monitor 4K,Tecnología,3,915.26,11-19-24,Cartagena,Colombia
2998,95466,Carlos Torres,jairorodriguez@example.com,PROD-004,Monitor 4K,Tecnología,6,344.51,2024-03-12,Medellín,Colombia
1468,13346,Diana Catalina López,manuelcantillo@example.net,PROD-006,Libreta Inteligente,Oficina,4,110.37,2024-06-10,cartagena,Colombia
2736,33479,Arley Anderson Pérez Gómez,alvarezjudith@example.com,PROD-001,Laptop Pro,Tecnología,10,103.09,2023-10-10,medellín,Colombia
3476,53060,Carlos Giraldo Cárdenas,yromero@example.org,PROD-003,Teclado Mecánico,accesorios,6,394.77,02-11-24,Cali,Colombia
1858,36819,Inés María Patiño Ocampo,orlando09@example.net,PROD-004,Monitor 4K,Tecnología,9,312.95,2024-05-03,barranquilla,Colombia
2033,60541,Marina Arias,claudiaguerrero@example.com,PROD-005,Silla de Oficina,Mobiliario,1,324.69,2024-08-25,Cali,Colombia
2212,10900,Jackeline Bibiana Suárez Rodríguez,carlosmunoz@example.com,PROD-005,Silla de Oficina,Mobiliario,10,"1430,47",2024-09-03,Cartagena,Colombia
1846,54723,  Nelly Julieth Calderón Torres ,blopez@example.org,PROD-004,Monitor 4K,Tecnología,8,1245.17,2024-01-12,Cali,Colombia
3098,67179,Myriam Correa,lopezmatilde@example.net,PROD-001,Laptop Pro,Tecnología,9,948.59,2024-10-01,cartagena,Colombia
1126,,Amparo Yolima Guevara,campoelias@example.net,PROD-006,Libreta Inteligente,Oficina,3,110.71,2024-12-15,Cartagena,Colombia
3078,34658,Carmen Marina GÃ³mez HernÃ¡ndez,rafael47@example.net,PROD-006,Libreta Inteligente,Oficina,5,"284,49",2023-11-10,Cali,Colombia
2684,62227,Adriana Pulido,irios@example.org,PROD-006,Libreta Inteligente,Oficina,4,639.21,2024-07-17,Cartagena,Colombia
3103,28057,Gloria Luz Alfonso,alejandra29@example.net,PROD-006,Libreta Inteligente,Oficina,1,1325.27,2023-10-25,Bogotá,Colombia
2401,46418,Sandra Guzmán Vargas,luzserna@example.com,PROD-006,Libreta Inteligente,Oficina,1,206.35,2024-03-16,Medellín,Colombia
1719,86942,Luis Barrios Barreto,andreagonzalez@example.com,PROD-004,Monitor 4K,Tecnología,6,1362.99,2025-03-20,Bogotá,Colombia
1003,71946,Gloria Quiroga Niño,isabel13@example.com,PROD-001,Laptop Pro,Tecnología,8,1396.21,2025-08-02,Medellín,Colombia
3243,16425,César Valencia,csierra@example.com,PROD-001,Laptop Pro,Tecnología,4,1265.53,2024-01-22,Barranquilla,Colombia
2976,CUST-86521,Carolina María Giraldo Ávila,lopezsonia@example.org,PROD-006,Libreta Inteligente,oficina,5,348.67,2024-05-16,Medellín,Colombia
2350,,Carmen Rocío Bravo,martinezsandra@example.com,PROD-001,Laptop Pro,Tecnología,8,686.54,2025-03-30,Bogotá,Colombia
1788,59338,Estiven Antonio Fajardo Romero,xherrera@example.org,PROD-003,Teclado Mecánico,Accesorios,4,731.84,2023-10-20,Barranquilla,Colombia
2843,24319,Aura Angie Garzón,fmesa@example.org,PROD-005,Silla de Oficina,Mobiliario,4,1233.01,2024-07-17,Cali,Colombia
3253,42389,Adela Suárez Ramos,yadirabeltran@example.com,PROD-005,Silla de Oficina,Mobiliario,6,1305.46,2024-11-04,Cali,Colombia
3314,22106,Irma Andrea Torres,lilianavargas@example.org,PROD-004,Monitor 4K,Tecnología,7,62.3,2024-04-14,Cali,Colombia
1896,58773,Antonio Córdoba Blanco,osoriomary@example.com,PROD-003,Teclado Mecánico,Accesorios,4,98.98,18/05/2024,Cartagena,Colombia
1464,18449,Antonia Arboleda,urincon@example.com,PROD-004,Monitor 4K,Tecnología,5,886.27,2023-10-13,Medellín,Colombia
1267,61042,  Omar Duarte Fonseca ,fernando75@example.com,PROD-006,Libreta Inteligente,Oficina,8,774.26,2023-11-11,Bogotá,Colombia
2809,57827,Gladys Murillo Hernández,gmarquez@example.com,PROD-001,  Laptop Pro ,Tecnología,9,713.45,2023-11-27,Barranquilla,Colombia
2481,70325,Carlos Castro,miguel37@example.org,PROD-001,Laptop Pro,Tecnología,8,356.33,2024-06-30,Cali,Colombia
1937,23529,Javier Ortiz Giraldo,rojasjonathan@example.org,PROD-005,Silla de Oficina,Mobiliario, 5 ,"528,44",2024-02-29,Barranquilla,Colombia
2092,50181,Beatriz Hernández Gómez,gladys66@example.net,PROD-004,Monitor 4K,Tecnología,10,138.62,2025-03-25,Barranquilla,Colombia
2240,52465,Victoria Quintero García,mejiajose@example.org,PROD-005,Silla de Oficina,Mobiliario,6,44.35,2024-06-29,Cali,Colombia
2828,86822,  Teresa Manrique ,joserodriguez@example.com,PROD-002,Mouse Inalámbrico,Accesorios,10,"894,55",2024-02-23,Medellín,Colombia
2954,73885,Carlos López,nancy80@example.com,PROD-004,Monitor 4K,Tecnología,2,1489.2,10-03-23,Barranquilla,Colombia
2016,10078,Martha Clara Ramírez Álvarez,quirogamilena@example.org,PROD-003,Teclado Mecánico,Accesorios,7,978.31,2025-06-06,Bogotá,Colombia
2618, 53553 ,Antonio Alejandro Gómez Sánchez,arizajuliana@example.net,PROD-001,Laptop Pro,Tecnología,5,282.62,2024-06-04,Cali,Colombia
1198,28310,Jairo Orlando Rincón Mejía,rojasalejandra@example.org,PROD-002,Mouse Inalámbrico,Accesorios,1,1161.51,06-23-24,Medellín,Colombia
2540,86885,Sandra Giraldo Ruiz,xiomara20@example.org,PROD-005,Silla de Oficina,Mobiliario,5,339.8,2024-10-28,Bogotá,Colombia
1323,74483,Carmen Marlene García Cardozo,osvaldogarcia@example.net,PROD-004,Monitor 4K,Tecnología,10,1082.06,2025-03-14,Barranquilla,Colombia
1702,52557,  JuliÃ¡n Arboleda ,angela81@example.com,PROD-004,Monitor 4K,Tecnología,2,1496.61,2024-09-03,Cartagena,Colombia
1746, 68612 ,María Hernández,fernandezluisa@example.net,PROD-003,Teclado Mecánico,Accesorios,8,1161.41,2024-06-30,Barranquilla,Colombia
1523,12642,Mauricio López,jhon12@example.com,PROD-003,Teclado Mecánico,Accesorios,6,160.08,2024-10-24,Bogotá,Colombia
1556,,María Perea,jgarcia@example.net,PROD-001,Laptop Pro,Tecnología,8,1321.14,2023-12-03,Medellín,Colombia
2408,50563,Eduardo Camilo Toro Mosquera,valentinagomez@example.com,PROD-003,Teclado Mecánico,Accesorios,8,202.59,2024-12-26,Barranquilla,Colombia
3434,56788,Vanessa Suárez Murillo,claudiabravo@example.com,PROD-002,Mouse Inalámbrico,Accesorios,8,1460.08,2023-10-17,Barranquilla,Colombia
2154,30896,Angélica Martha Guevara,ramosclaudia@example.org,PROD-003,Teclado Mecánico,Accesorios,6,821.1,2024-05-15,Bogotá,Colombia
1824,46981,Ángela Elisa Blanco,portillaaida@example.com,PROD-001,Laptop Pro,Tecnología,6,385.31,10-12-24,Medellín,Colombia
1408,14464,Pilar Ramírez,yolandacastillo@example.com,PROD-003,Teclado Mecánico,Accesorios,1,824.38,2025-08-16,Cartagena,Colombia
3373, 41478 ,Dayana Maldonado,catalinagarcia@example.com,PROD-003,Teclado Mecánico,Accesorios, 10 ,1259.05,2023-12-30,Barranquilla,Colombia
2337,94193,Lina RocÃ­o Molina,judith59@example.com,PROD-004,Monitor 4K,Tecnología,8,"1108,09",2025-01-16,Barranquilla,Colombia
3377,54573,Patricia Carmenza Moreno,andrestoro@example.com,PROD-006,Libreta Inteligente,Oficina,2,1018.98,2023-10-28,Cali,Colombia
1190, 97424 ,Julieth Eva Peña Vega,aromero@example.org,PROD-004,Monitor 4K,Tecnología,4,635.23,2024-11-14,Cali,Colombia
3393,68787,Jesús Ojeda,jduarte@example.net,PROD-001,Laptop Pro,Tecnología,3,312.08,2025-06-22,Medellín,Colombia
2823,85321,Esther Angélica Mora Orozco,moralesgloria@example.net,PROD-002,Mouse Inalámbrico,Accesorios,10,1352.64,2024-07-17,Cali,Colombia
2238,32929,Jorge Ramírez,wilson10@example.org,PROD-005,Silla de Oficina,mobiliario,9,785.73,2024-12-05,Bogotá,Colombia
1498,65604,Leonardo Arévalo,evasierra@example.com,PROD-003,Teclado Mecánico,Accesorios,9,928.86,2025-01-16,Cali,Colombia
1281,24815,Julio Bohórquez García,karenhurtado@example.com,PROD-001,Laptop Pro,Tecnología,9,"1202,03",2024-11-19,Cali,Colombia
2870,83808,Carlos Arley Velásquez,antoniosolano@example.net,PROD-004,Monitor 4K,Tecnología,6,"436,35",2024-07-04,Cali,Colombia
2254,74022,Esperanza Miryam Sepúlveda Angarita,ivan52@example.com,PROD-001,Laptop Pro,Tecnología,5,244.26,2025-09-23,Cartagena,Colombia
3194,72456,Eduardo Jorge MartÃ­nez,aleidacarmona@example.net,PROD-004,Monitor 4K,tecnología,4,637.66,13/06/2024,Barranquilla,Colombia
3147,71508,Karina Nubia Monsalve,ortizmaria@example.com,PROD-004,Monitor 4K,Tecnología,4,821.31,2025-06-16,Medellín,Colombia
1055,79345,Laura Martha Rosero,granadospaula@example.org,PROD-003,Teclado Mecánico,Accesorios,7,276.03,2025-01-12,Bogotá,Colombia
2355,CUST-84876,  Carlos GarcÃ©s ,maicolgaleano@example.com,PROD-006,Libreta Inteligente,Oficina,1,555.41,15/08/2025,Bogotá,Colombia
1272,33867,Antonio Sanabria Romero,calderonpatricia@example.com,PROD-006,Libreta Inteligente,Oficina,10,472.56,2024-05-16,Barranquilla,Colombia
3379,73288,Augusto Buitrago,yamiletorres@example.net,PROD-001,Laptop Pro,Tecnología,10,1096.14,2024-02-03,Cali,Colombia
1878,79437,Iván López,isabeloviedo@example.net,PROD-001,Laptop Pro,Tecnología,6,54.74,19/04/2025,Cartagena,Colombia
2664,61154,GermÃ¡n Rueda Delgado,andresrenteria@example.com,PROD-003,Teclado Mecánico,Accesorios,7,1190.76,2024-01-12,Bogotá,Colombia
2979,88852,Clara Estefanía Gil Arango,saralondono@example.com,PROD-001,  Laptop Pro ,Tecnología,8,1270.38,02-24-25,Bogotá,Colombia
1998,58164,Brandon Prieto,gonzalezangelica@example.com,PROD-005,Silla de Oficina,Mobiliario,7,55.12,2024-12-12,Cali,Colombia
1241,31728,Alejandro Alexander Tamayo,hurtadofernanda@example.net,PROD-004,Monitor 4K,Tecnología,7,1492.07,2025-06-27,Cartagena,Colombia
1036,37998,Christian César Yepes Arévalo,osuarez@example.org,PROD-002,Mouse Inalámbrico,Accesorios,1,1215.47,2024-04-22,Cali,Colombia
1731,35301,Patricia Restrepo,rgonzalez@example.com,PROD-005,Silla de Oficina,mobiliario,8,593.16,2025-06-03,Bogotá,Colombia
2712,98143,Edwar Rafael Polo Torres,xvalencia@example.net,PROD-002,Mouse Inalámbrico,Accesorios,10,1023.25,2024-07-15,Cali,Colombia
1235,73533,Luis Fabio Niño Cortés,afonseca@example.net,PROD-003,Teclado Mecánico,Accesorios,4,1109.95,2025-03-14,Cali,Colombia
2846,46542,Marisol Lina Restrepo,spalacios@example.net,PROD-004,Monitor 4K,Tecnología,7,1153.9,04-20-24,Bogotá,Colombia
1744,44310,Diana Sánchez Rueda,posadacarmen@example.com,PROD-004,Monitor 4K,Tecnología,2,46.1,2024-03-03,Medellín,Colombia
2634,87039,Ramiro Juan Contreras,antoniocardenas@example.org,PROD-005,  Silla de Oficina ,Mobiliario,7,791.02,2024-10-07,Cartagena,Colombia
3082,82495,Rafael Moreno Gutiérrez,quinterovictoria@example.net,PROD-004,Monitor 4K,Tecnología,5,$ 580.87,09-01-25,BOGOTÁ,Colombia
1787,19069,Alba González Muñoz,laura80@example.org,PROD-002,Mouse Inalámbrico,Accesorios,9,839.98,2023-10-08,Barranquilla,Colombia
3220,90244,María Torres,rodriguezkaren@example.org,PROD-002,Mouse Inalámbrico,Accesorios,7,165.7,2024-01-22,Barranquilla,Colombia
2660,73256,Omaira Liliana Beltrán Velásquez,wchaparro@example.com,PROD-006,Libreta Inteligente,Oficina,2,752.48,2025-01-10,Cartagena,Colombia
2997,66818,Juan Peña,ptorres@example.com,PROD-005,Silla de Oficina,Mobiliario,1,554.38,2024-12-11,Medellín,Colombia
3036,20358,Guillermo Serna Guerrero,camilovargas@example.org,PROD-002,  Mouse Inalámbrico ,Accesorios,9,281.3,2024-11-20,Barranquilla,Colombia
2278,41460,Jesús Sandoval Martínez,emiliocontreras@example.org,PROD-004,Monitor 4K,Tecnología,7,1236.97,2025-04-20,Bogotá,Colombia
1762,20710,Alexander Guerrero Osorio,paradaenith@example.com,PROD-005,Silla de Oficina,Mobiliario, 10 ,1244.85,2024-01-12,Bogotá,Colombia
1309,47300,Valeria Jaramillo,hildarivera@example.org,PROD-001,Laptop Pro,Tecnología,9,685.48,2024-11-02,Barranquilla,Colombia
1435,CUST-41547,Elvis Mauricio Moreno Cerón,ralvarez@example.net,PROD-003,Teclado Mecánico,Accesorios,7,672.94,2025-08-16,Cartagena,Colombia
3255,97644,Ricardo Wilder Solano,vlopez@example.com,PROD-004,Monitor 4K,Tecnología,2,539.93,06/04/2025,Cartagena,Colombia
1415,57885,Olga Medina,gallegojose@example.org,PROD-005,Silla de Oficina,Mobiliario,2,1154.6,2024-10-01,Cali,Colombia
1501,CUST-25387,Alexander Alberto Valencia,maria54@example.com,PROD-003,Teclado Mecánico,Accesorios,10,236.91,2025-09-22,Bogotá,Colombia
1812,74425,Paola Morales Suárez,maritza42@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,1308.03,14/03/2024,Barranquilla,Colombia
1507,25320,Milena Dayana Castañeda Escobar,gerardopalacios@example.com,PROD-001,Laptop Pro,Tecnología,4,889.62,2024-11-30,Cali,Colombia
2042,67455,Camilo Dario Pacheco Murcia,irma15@example.org,PROD-006,Libreta Inteligente,Oficina,8,584.21,2024-08-26,Cartagena,Colombia
1388,71705,Jhon Mosquera,figueroavictoria@example.com,PROD-005,Silla de Oficina,Mobiliario,6,812.96,2024-11-27,Cartagena,Colombia
2944,79859,Luis Jimmy Sánchez,bermudezgilma@example.com,PROD-002,Mouse Inalámbrico,Accesorios,5,152.03,2024-07-21,Medellín,Colombia
1628,CUST-29841,  Tatiana Yuliana Acosta ,gildardo51@example.org,PROD-003,Teclado Mecánico,Accesorios,10,1387.02,2024-11-28,Cali,Colombia
2200,61424,Sonia Andrea Moreno Soto,estellavelasquez@example.net,PROD-003,Teclado Mecánico,Accesorios,5,468.71,09-27-25,Medellín,Colombia
1006,46643,Andrés Eduardo Martínez,ardilaalexander@example.org,PROD-006,Libreta Inteligente,Oficina,4,986.11,2024-06-03,CARTAGENA,Colombia
1262,15054,Orlando Jhon González,silvacarlos@example.net,PROD-003,Teclado Mecánico,Accesorios,6,1206.83,2024-06-10,Bogotá,Colombia
3258,14499,Alexander David Ortiz,gonzalesjhon@example.org,PROD-004,Monitor 4K,Tecnología,1,664.45,2025-06-01,Bogota,Colombia
1071,58321,Pablo Solano,oblanco@example.net,PROD-003,Teclado Mecánico,Accesorios,7,1029.46,2024-09-13,Cartagena,Colombia
2635,56895,Robinson Óscar Becerra Rincón,nelson66@example.org,PROD-003,Teclado Mecánico,Accesorios,4,570.59,2024-07-26,Bogotá,Colombia
3055,14564,Viviana Olga Bautista Gómez,beltranalexis@example.net,PROD-005,Silla de Oficina,Mobiliario,4,"752,47",2025-05-04,Bogotá,Colombia
1488,47229,Carlos Cantillo,luis18@example.net,PROD-005,Silla de Oficina,Mobiliario,2,1249.39,2025-06-11,Medellín,Colombia
1298,32026,Liliana Valencia Portilla,garciaeliecer@example.org,PROD-002,Mouse Inalámbrico,Accesorios,5,1254.24,2025-07-22,Medellín,Colombia
1557,CUST-82664,Liseth Martha Calderón Rojas,martinezmilena@example.org,PROD-002,Mouse Inalámbrico,Accesorios,9,362.34,2025-08-03,Barranquilla,Colombia
2020,50376,David Henry Pérez,bbuitrago@example.com,PROD-001,Laptop Pro,tecnología,5,1289.43,2025-04-03,Cali,Colombia
1877,58634,Claudia Elizabeth GonzÃ¡lez Ospina,bastidasmaria@example.com,PROD-002,Mouse Inalámbrico,Accesorios,2,1106.71,10-02-23,Medellín,Colombia
2341,55957,Erika Nelly Daza,fernandasanchez@example.org,PROD-004,Monitor 4K,Tecnología,9,571.4,2025-03-25,Bogotá,Colombia
3067,CUST-70962,Isabel Amparo Bermúdez Bernal,lisbethibarra@example.net,PROD-005,Silla de Oficina,Mobiliario,8,1262.83,2024-03-09,Bogotá,Colombia
2222,48961,Orlando Palacio Barragán,michael38@example.net,PROD-005,Silla de Oficina,Mobiliario,3,"64,58",2024-09-03,cartagena,Colombia
2596,73813,Francisco Ernesto Ortega,clara74@example.org,PROD-004,Monitor 4K,Tecnología, 8 ,943.08,2025-04-14,Bogotá,Colombia
2404,40490,Gustavo Vargas Meneses,isabel07@example.com,PROD-001,Laptop Pro,Tecnología,4,1114.22,30/06/2025,Barranquilla,Colombia
2903,69963,Viviana Elizabeth Sánchez Duarte,isalgado@example.com,PROD-005,Silla de Oficina,Mobiliario,7,658.26,2024-04-28,Cali,Colombia
2641,91211,Johana Trujillo,mleon@example.org,PROD-002,  Mouse Inalámbrico ,Accesorios,5,958.68,2025-02-09,Bogotá,Colombia
1718,56888,Jesús Carlos Ospina Patiño,dagudelo@example.net,PROD-001,Laptop Pro,Tecnología,6,981.41,2023-10-02,Medellín,Colombia
2506,51324,Martín Esteban Sánchez,alopez@example.org,PROD-003,Teclado Mecánico,Accesorios,8,1334.37,2025-05-28,Cali,Colombia
1966,57309,Jhon Meneses,jhon68@example.net,PROD-004,Monitor 4K,Tecnología, 2 ,123.6,2025-09-24,Barranquilla,Colombia
3481,70517,Andrés Gómez Luna,pilaracosta@example.com,PROD-003,Teclado Mecánico,Accesorios,10,862.93,2025-02-16,Medellín,Colombia
1338,79594,Miriam Garzón,salcedomaria@example.com,PROD-004,Monitor 4K,Tecnología,6,208.72,2025-04-23,Barranquilla,Colombia
2628,77081,Laura Salazar,adriana00@example.com,PROD-005,Silla de Oficina,Mobiliario,3,918.92,2024-01-03,Bogotá,Colombia
1115,42349,Antonio Rodríguez García,ana19@example.net,PROD-003,Teclado Mecánico,Accesorios,5,760.54,2025-07-26,Cartagena,Colombia
3105,60697,Jesús Pedro Muñoz Ortiz,kfranco@example.com,PROD-005,Silla de Oficina,Mobiliario,10,492.07,2025-07-27,Barranquilla,Colombia
1476,49582,  Anyi Díaz Pérez ,enriqueramirez@example.org,PROD-002,Mouse Inalámbrico,Accesorios,4,1403.47,2025-08-23,Barranquilla,Colombia
1856,81426,Luisa Carolina Chaparro Trujillo,piedad97@example.org,PROD-003,Teclado Mecánico,Accesorios,2,$ 989.26,2025-06-01,Bogotá,Colombia
2748,81933,Andrés Salcedo,oalarcon@example.com,PROD-002,Mouse Inalámbrico,Accesorios,1,1207.76,2024-10-23,Bogotá,Colombia
2048,93645,Luz Fabiola González,corredorluis@example.org,PROD-002,Mouse Inalámbrico,accesorios,6,1121.72,2024-03-13,Medellín,Colombia
2137,82060,Rocío Alejandra Palacios,ivan22@example.org,PROD-006,Libreta Inteligente,Oficina,7,24.77,2024-04-13,Bogotá,Colombia
2778,38537,Shirley Patricia Acosta Gómez,antoniosalazar@example.org,PROD-006,Libreta Inteligente,Oficina,8,1058.0,2023-12-27,Medellín,Colombia
2766,89924,María Eugenia González,vladimir86@example.com,PROD-001,Laptop Pro,Tecnología,4,1046.55,2025-02-12,Cartagena,Colombia
2758,12142,Liliana Cruz Romero,luis42@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,$ 58.89,2025-01-21,Cartagena,Colombia
2271,40985,Fernando Orlando Ibarra,judithquintero@example.org,PROD-005,Silla de Oficina,Mobiliario,9,844.37,2024-04-04,Bogotá,Colombia
2678,68071,Gloria Inés Acevedo Murcia,uleal@example.org,PROD-003,Teclado Mecánico,Accesorios,6,$ 446.87,2023-12-16,Cali,Colombia
3418,65541,JosÃ© RenterÃ­a RodrÃ­guez,patricia38@example.net,PROD-005,Silla de Oficina,Mobiliario,3,637.62,2024-06-08,Medellín,Colombia
1370,38934,Jesús Javier Acevedo,sebastian43@example.org,PROD-006,Libreta Inteligente,Oficina,10,1019.68,2023-10-07,Bogotá,Colombia
2683,95170,Rafael Juan Arango,osorioalba@example.org,PROD-005,Silla de Oficina,Mobiliario,9,341.63,2023-10-07,Cartagena,Colombia
1216,97512,Blanca Carolina Zapata,adriana80@example.net,PROD-006,Libreta Inteligente,Oficina,10,"1380,56",2024-09-24,Cartagena,Colombia
